1,0,1,0;
154 1428 2586 2600,0 1 2 3,1 1 1 1,1.0602085668477517;154 1428 2586 2600,0 0 1 2,1 0 1 1,1.0601392684403685;154 1428 2586 2600,0 0 1 2,0 1 1 1,1.059487893264474;154 1428 2586 2600,0 1 0 2,1 1 0 1,1.0602075614782724;154 1428 2586 2600,0 1 0 2,0 1 1 1,1.059487893264474;154 1428 2586 2600,0 1 1 2,1 0 1 1,1.0601392684403685;154 1428 2586 2600,0 1 1 2,1 1 0 1,1.0602075614782724;154 1428 2586 2600,0 0 0 1,1 0 0 1,1.060138263070889;154 1428 2586 2600,0 0 0 1,0 0 1 1,1.059418594857091;154 1428 2586 2600,0 0 0 1,0 1 0 1,1.0594868878949948;154 1428 2586 2600,0 1 2 0,0 1 1 1,1.059487893264474;154 1428 2586 2600,0 1 2 0,1 1 1 0,1.0037428168811906;154 1428 2586 2600,0 1 2 1,1 0 1 1,1.0601392684403685;154 1428 2586 2600,0 1 2 1,1 1 1 0,1.0035931276059475;154 1428 2586 2600,0 1 2 2,1 1 0 1,1.0602075614782724;154 1428 2586 2600,0 1 2 2,1 1 1 0,1.0048156380346018;154 1428 2586 2600,0 0 1 0,0 0 1 1,1.059418594857091;154 1428 2586 2600,0 0 1 0,1 0 1 0,1.0035387191214697;154 1428 2586 2600,0 0 1 0,0 1 1 0,1.0024460901270458;154 1428 2586 2600,0 0 1 1,1 0 0 1,1.060138263070889;154 1428 2586 2600,0 0 1 1,1 0 1 0,1.0025298229204975;154 1428 2586 2600,0 0 1 1,0 1 0 1,1.0594868878949948;154 1428 2586 2600,0 0 1 1,0 1 1 0,1.001762305441773;154 1428 2586 2600,0 1 0 0,0 1 0 1,1.0594868878949948;154 1428 2586 2600,0 1 0 0,1 1 0 0,1.0045520233289051;154 1428 2586 2600,0 1 0 0,0 1 1 0,1.0030176078422357;154 1428 2586 2600,0 1 0 1,1 0 0 1,1.060138263070889;154 1428 2586 2600,0 1 0 1,1 1 0 0,1.0018167371189792;154 1428 2586 2600,0 1 0 1,0 0 1 1,1.059418594857091;154 1428 2586 2600,0 1 0 1,0 1 1 0,1.0007748834553507;154 1428 2586 2600,0 1 1 0,0 0 1 1,1.059418594857091;154 1428 2586 2600,0 1 1 0,0 1 0 1,1.0594868878949948;154 1428 2586 2600,0 1 1 0,1 0 1 0,1.0017693358883204;154 1428 2586 2600,0 1 1 0,1 1 0 0,1.0021449544757288;154 1428 2586 2600,0 1 1 1,1 0 0 1,1.060138263070889;154 1428 2586 2600,0 1 1 1,1 0 1 0,1.0034367945644393;154 1428 2586 2600,0 1 1 1,1 1 0 0,1.0045520233289051;154 1428 2586 2600,0 0 0 0,0 0 0 1,1.0594175894876117;154 1428 2586 2600,0 0 0 0,1 0 0 0,1.002619245749707;154 1428 2586 2600,0 0 0 0,0 0 1 0,1.001247985506157;154 1428 2586 2600,0 0 0 0,0 1 0 0,1.0018317311190958;
2620 9777,0 0,1 0,0;2620 9777,0 0,0 1,0;
9777 9778,0 0,1 0,0;9777 9778,0 0,0 1,0;
9778 9779,0 0,1 0,0;9778 9779,0 0,0 1,0;
9779 9780,0 0,1 0,0;9779 9780,0 0,0 1,0;
9780 9781,0 0,1 0,0;9780 9781,0 0,0 1,0;
9781 9782,0 0,1 0,0;9781 9782,0 0,0 1,0;
9782 9783,0 0,1 0,0;9782 9783,0 0,0 1,0;
2621 9783,0 0,1 0,0;2621 9783,0 0,0 1,0;
2621,0,1,0;
2623 9784,0 0,1 0,0;2623 9784,0 0,0 1,0;
9784 9785,0 0,1 0,0;9784 9785,0 0,0 1,0;
9785 9786,0 0,1 0,0;9785 9786,0 0,0 1,0;
9786 9787,0 0,1 0,0;9786 9787,0 0,0 1,0;
2624 9787,0 0,1 0,0;2624 9787,0 0,0 1,0;
2624,0,1,0;
147 149 917 2620 2623,0 1 2 3 4,1 1 1 1 1,1.0598554903360313;147 149 917 2620 2623,0 0 1 2 3,1 0 1 1 1,1.059824171636659;147 149 917 2620 2623,0 0 1 2 3,0 1 1 1 1,1.0594990498458499;147 149 917 2620 2623,0 1 0 2 3,1 1 0 1 1,1.0598053486771657;147 149 917 2620 2623,0 1 0 2 3,0 1 1 1 1,1.0594990498458499;147 149 917 2620 2623,0 1 1 2 3,1 1 0 1 1,1.0598053486771657;147 149 917 2620 2623,0 1 1 2 3,1 0 1 1 1,1.059824171636659;147 149 917 2620 2623,0 0 0 1 2,1 0 0 1 1,1.0597740299777931;147 149 917 2620 2623,0 0 0 1 2,0 1 0 1 1,1.059448908186984;147 149 917 2620 2623,0 0 0 1 2,0 0 1 1 1,1.0594677311464773;147 149 917 2620 2623,0 1 2 0 3,1 1 1 0 1,1.0598554903360313;147 149 917 2620 2623,0 1 2 0 3,0 1 1 1 1,1.0594990498458499;147 149 917 2620 2623,0 1 2 1 3,1 0 1 1 1,1.059824171636659;147 149 917 2620 2623,0 1 2 1 3,1 1 1 0 1,1.0598554903360313;147 149 917 2620 2623,0 1 2 2 3,1 1 0 1 1,1.0598053486771657;147 149 917 2620 2623,0 1 2 2 3,1 1 1 0 1,1.0598554903360313;147 149 917 2620 2623,0 0 1 0 2,1 0 1 0 1,1.059824171636659;147 149 917 2620 2623,0 0 1 0 2,0 0 1 1 1,1.0594677311464773;147 149 917 2620 2623,0 0 1 0 2,0 1 1 0 1,1.0594990498458499;147 149 917 2620 2623,0 0 1 1 2,1 0 0 1 1,1.0597740299777931;147 149 917 2620 2623,0 0 1 1 2,1 0 1 0 1,1.059824171636659;147 149 917 2620 2623,0 0 1 1 2,0 1 0 1 1,1.059448908186984;147 149 917 2620 2623,0 0 1 1 2,0 1 1 0 1,1.0594990498458499;147 149 917 2620 2623,0 1 0 0 2,1 1 0 0 1,1.0598053486771657;147 149 917 2620 2623,0 1 0 0 2,0 1 0 1 1,1.059448908186984;147 149 917 2620 2623,0 1 0 0 2,0 1 1 0 1,1.0594990498458499;147 149 917 2620 2623,0 1 0 1 2,1 0 0 1 1,1.0597740299777931;147 149 917 2620 2623,0 1 0 1 2,1 1 0 0 1,1.0598053486771657;147 149 917 2620 2623,0 1 0 1 2,0 0 1 1 1,1.0594677311464773;147 149 917 2620 2623,0 1 0 1 2,0 1 1 0 1,1.0594990498458499;147 149 917 2620 2623,0 1 1 0 2,1 1 0 0 1,1.0598053486771657;147 149 917 2620 2623,0 1 1 0 2,1 0 1 0 1,1.059824171636659;147 149 917 2620 2623,0 1 1 0 2,0 1 0 1 1,1.059448908186984;147 149 917 2620 2623,0 1 1 0 2,0 0 1 1 1,1.0594677311464773;147 149 917 2620 2623,0 1 1 1 2,1 0 0 1 1,1.0597740299777931;147 149 917 2620 2623,0 1 1 1 2,1 1 0 0 1,1.0598053486771657;147 149 917 2620 2623,0 1 1 1 2,1 0 1 0 1,1.059824171636659;147 149 917 2620 2623,0 0 0 0 1,1 0 0 0 1,1.0597740299777931;147 149 917 2620 2623,0 0 0 0 1,0 0 0 1 1,1.0594175894876117;147 149 917 2620 2623,0 0 0 0 1,0 1 0 0 1,1.059448908186984;147 149 917 2620 2623,0 0 0 0 1,0 0 1 0 1,1.0594677311464773;147 149 917 2620 2623,0 1 2 3 0,1 1 1 1 0,1.0598554903360313;147 149 917 2620 2623,0 1 2 3 0,0 1 1 1 1,1.0594990498458499;147 149 917 2620 2623,0 1 2 3 1,1 1 1 1 0,1.0598554903360313;147 149 917 2620 2623,0 1 2 3 1,1 0 1 1 1,1.059824171636659;147 149 917 2620 2623,0 1 2 3 2,1 1 1 1 0,1.0598554903360313;147 149 917 2620 2623,0 1 2 3 2,1 1 0 1 1,1.0598053486771657;147 149 917 2620 2623,0 1 2 3 3,1 1 1 1 0,1.0598554903360313;147 149 917 2620 2623,0 1 2 3 3,1 1 1 0 1,1.0598554903360313;147 149 917 2620 2623,0 0 1 2 0,1 0 1 1 0,1.059824171636659;147 149 917 2620 2623,0 0 1 2 0,0 1 1 1 0,1.0594990498458499;147 149 917 2620 2623,0 0 1 2 0,0 0 1 1 1,1.0594677311464773;147 149 917 2620 2623,0 0 1 2 1,1 0 1 1 0,1.059824171636659;147 149 917 2620 2623,0 0 1 2 1,1 0 0 1 1,1.0597740299777931;147 149 917 2620 2623,0 0 1 2 1,0 1 1 1 0,1.0594990498458499;147 149 917 2620 2623,0 0 1 2 1,0 1 0 1 1,1.059448908186984;147 149 917 2620 2623,0 0 1 2 2,1 0 1 1 0,1.059824171636659;147 149 917 2620 2623,0 0 1 2 2,1 0 1 0 1,1.059824171636659;147 149 917 2620 2623,0 0 1 2 2,0 1 1 1 0,1.0594990498458499;147 149 917 2620 2623,0 0 1 2 2,0 1 1 0 1,1.0594990498458499;147 149 917 2620 2623,0 1 0 2 0,1 1 0 1 0,1.0598053486771657;147 149 917 2620 2623,0 1 0 2 0,0 1 1 1 0,1.0594990498458499;147 149 917 2620 2623,0 1 0 2 0,0 1 0 1 1,1.059448908186984;147 149 917 2620 2623,0 1 0 2 1,1 1 0 1 0,1.0598053486771657;147 149 917 2620 2623,0 1 0 2 1,1 0 0 1 1,1.0597740299777931;147 149 917 2620 2623,0 1 0 2 1,0 1 1 1 0,1.0594990498458499;147 149 917 2620 2623,0 1 0 2 1,0 0 1 1 1,1.0594677311464773;147 149 917 2620 2623,0 1 0 2 2,1 1 0 1 0,1.0598053486771657;147 149 917 2620 2623,0 1 0 2 2,1 1 0 0 1,1.0598053486771657;147 149 917 2620 2623,0 1 0 2 2,0 1 1 1 0,1.0594990498458499;147 149 917 2620 2623,0 1 0 2 2,0 1 1 0 1,1.0594990498458499;147 149 917 2620 2623,0 1 1 2 0,1 1 0 1 0,1.0598053486771657;147 149 917 2620 2623,0 1 1 2 0,1 0 1 1 0,1.059824171636659;147 149 917 2620 2623,0 1 1 2 0,0 1 0 1 1,1.059448908186984;147 149 917 2620 2623,0 1 1 2 0,0 0 1 1 1,1.0594677311464773;147 149 917 2620 2623,0 1 1 2 1,1 1 0 1 0,1.0598053486771657;147 149 917 2620 2623,0 1 1 2 1,1 0 1 1 0,1.059824171636659;147 149 917 2620 2623,0 1 1 2 1,1 0 0 1 1,1.0597740299777931;147 149 917 2620 2623,0 1 1 2 2,1 1 0 1 0,1.0598053486771657;147 149 917 2620 2623,0 1 1 2 2,1 1 0 0 1,1.0598053486771657;147 149 917 2620 2623,0 1 1 2 2,1 0 1 1 0,1.059824171636659;147 149 917 2620 2623,0 1 1 2 2,1 0 1 0 1,1.059824171636659;147 149 917 2620 2623,0 0 0 1 0,1 0 0 1 0,1.0597740299777931;147 149 917 2620 2623,0 0 0 1 0,0 1 0 1 0,1.059448908186984;147 149 917 2620 2623,0 0 0 1 0,0 0 1 1 0,1.0594677311464773;147 149 917 2620 2623,0 0 0 1 0,0 0 0 1 1,1.0594175894876117;147 149 917 2620 2623,0 0 0 1 1,1 0 0 1 0,1.0597740299777931;147 149 917 2620 2623,0 0 0 1 1,1 0 0 0 1,1.0597740299777931;147 149 917 2620 2623,0 0 0 1 1,0 1 0 1 0,1.059448908186984;147 149 917 2620 2623,0 0 0 1 1,0 1 0 0 1,1.059448908186984;147 149 917 2620 2623,0 0 0 1 1,0 0 1 1 0,1.0594677311464773;147 149 917 2620 2623,0 0 0 1 1,0 0 1 0 1,1.0594677311464773;147 149 917 2620 2623,0 1 2 0 0,1 1 1 0 0,1.0032582853184082;147 149 917 2620 2623,0 1 2 0 0,0 1 1 1 0,1.0594990498458499;147 149 917 2620 2623,0 1 2 0 0,0 1 1 0 1,1.0594990498458499;147 149 917 2620 2623,0 1 2 0 1,1 1 1 0 0,1.0026588545320194;147 149 917 2620 2623,0 1 2 0 1,1 0 1 0 1,1.059824171636659;147 149 917 2620 2623,0 1 2 0 1,0 1 1 1 0,1.0594990498458499;147 149 917 2620 2623,0 1 2 0 1,0 0 1 1 1,1.0594677311464773;147 149 917 2620 2623,0 1 2 0 2,1 1 1 0 0,1.0023462166220236;147 149 917 2620 2623,0 1 2 0 2,1 1 0 0 1,1.0598053486771657;147 149 917 2620 2623,0 1 2 0 2,0 1 1 1 0,1.0594990498458499;147 149 917 2620 2623,0 1 2 0 2,0 1 0 1 1,1.059448908186984;147 149 917 2620 2623,0 1 2 1 0,1 0 1 1 0,1.059824171636659;147 149 917 2620 2623,0 1 2 1 0,1 1 1 0 0,1.0018697065604865;147 149 917 2620 2623,0 1 2 1 0,0 0 1 1 1,1.0594677311464773;147 149 917 2620 2623,0 1 2 1 0,0 1 1 0 1,1.0594990498458499;147 149 917 2620 2623,0 1 2 1 1,1 0 1 1 0,1.059824171636659;147 149 917 2620 2623,0 1 2 1 1,1 1 1 0 0,1.0038114174800918;147 149 917 2620 2623,0 1 2 1 1,1 0 1 0 1,1.059824171636659;147 149 917 2620 2623,0 1 2 1 2,1 0 1 1 0,1.059824171636659;147 149 917 2620 2623,0 1 2 1 2,1 0 0 1 1,1.0597740299777931;147 149 917 2620 2623,0 1 2 1 2,1 1 1 0 0,1.002007725522157;147 149 917 2620 2623,0 1 2 1 2,1 1 0 0 1,1.0598053486771657;147 149 917 2620 2623,0 1 2 2 0,1 1 0 1 0,1.0598053486771657;147 149 917 2620 2623,0 1 2 2 0,1 1 1 0 0,1.0017708767153823;147 149 917 2620 2623,0 1 2 2 0,0 1 0 1 1,1.059448908186984;147 149 917 2620 2623,0 1 2 2 0,0 1 1 0 1,1.0594990498458499;147 149 917 2620 2623,0 1 2 2 1,1 1 0 1 0,1.0598053486771657;147 149 917 2620 2623,0 1 2 2 1,1 1 1 0 0,1.0021370585694016;147 149 917 2620 2623,0 1 2 2 1,1 0 0 1 1,1.0597740299777931;147 149 917 2620 2623,0 1 2 2 1,1 0 1 0 1,1.059824171636659;147 149 917 2620 2623,0 1 2 2 2,1 1 0 1 0,1.0598053486771657;147 149 917 2620 2623,0 1 2 2 2,1 1 1 0 0,1.0032582853184082;147 149 917 2620 2623,0 1 2 2 2,1 1 0 0 1,1.0598053486771657;147 149 917 2620 2623,0 0 1 0 0,1 0 1 0 0,1.003634633648716;147 149 917 2620 2623,0 0 1 0 0,0 0 1 1 0,1.0594677311464773;147 149 917 2620 2623,0 0 1 0 0,0 1 1 0 0,1.002380768832515;147 149 917 2620 2623,0 0 1 0 0,0 0 1 0 1,1.0594677311464773;147 149 917 2620 2623,0 0 1 0 1,1 0 1 0 0,1.001760161486448;147 149 917 2620 2623,0 0 1 0 1,1 0 0 0 1,1.0597740299777931;147 149 917 2620 2623,0 0 1 0 1,0 0 1 1 0,1.0594677311464773;147 149 917 2620 2623,0 0 1 0 1,0 0 0 1 1,1.0594175894876117;147 149 917 2620 2623,0 0 1 0 1,0 1 1 0 0,1.001311659895324;147 149 917 2620 2623,0 0 1 0 1,0 1 0 0 1,1.059448908186984;147 149 917 2620 2623,0 0 1 1 0,1 0 0 1 0,1.0597740299777931;147 149 917 2620 2623,0 0 1 1 0,1 0 1 0 0,1.0015124161771598;147 149 917 2620 2623,0 0 1 1 0,0 1 0 1 0,1.059448908186984;147 149 917 2620 2623,0 0 1 1 0,0 1 1 0 0,1.0009736784643561;147 149 917 2620 2623,0 0 1 1 0,0 0 0 1 1,1.0594175894876117;147 149 917 2620 2623,0 0 1 1 0,0 0 1 0 1,1.0594677311464773;147 149 917 2620 2623,0 0 1 1 1,1 0 0 1 0,1.0597740299777931;147 149 917 2620 2623,0 0 1 1 1,1 0 1 0 0,1.0013885725092304;147 149 917 2620 2623,0 0 1 1 1,1 0 0 0 1,1.0597740299777931;147 149 917 2620 2623,0 0 1 1 1,0 1 0 1 0,1.059448908186984;147 149 917 2620 2623,0 0 1 1 1,0 1 1 0 0,1.0008339090919494;147 149 917 2620 2623,0 0 1 1 1,0 1 0 0 1,1.059448908186984;147 149 917 2620 2623,0 1 0 0 0,1 1 0 0 0,1.002858996226118;147 149 917 2620 2623,0 1 0 0 0,0 1 0 1 0,1.059448908186984;147 149 917 2620 2623,0 1 0 0 0,0 1 1 0 0,1.002268337297831;147 149 917 2620 2623,0 1 0 0 0,0 1 0 0 1,1.059448908186984;147 149 917 2620 2623,0 1 0 0 1,1 1 0 0 0,1.0020630677170568;147 149 917 2620 2623,0 1 0 0 1,1 0 0 0 1,1.0597740299777931;147 149 917 2620 2623,0 1 0 0 1,0 1 0 1 0,1.059448908186984;147 149 917 2620 2623,0 1 0 0 1,0 0 0 1 1,1.0594175894876117;147 149 917 2620 2623,0 1 0 0 1,0 1 1 0 0,1.0016281895768728;147 149 917 2620 2623,0 1 0 0 1,0 0 1 0 1,1.0594677311464773;147 149 917 2620 2623,0 1 0 1 0,1 0 0 1 0,1.0597740299777931;147 149 917 2620 2623,0 1 0 1 0,1 1 0 0 0,1.0013996584954554;147 149 917 2620 2623,0 1 0 1 0,0 0 1 1 0,1.0594677311464773;147 149 917 2620 2623,0 1 0 1 0,0 1 1 0 0,1.0008348744293476;147 149 917 2620 2623,0 1 0 1 0,0 0 0 1 1,1.0594175894876117;147 149 917 2620 2623,0 1 0 1 0,0 1 0 0 1,1.059448908186984;147 149 917 2620 2623,0 1 0 1 1,1 0 0 1 0,1.0597740299777931;147 149 917 2620 2623,0 1 0 1 1,1 1 0 0 0,1.0019693264306968;147 149 917 2620 2623,0 1 0 1 1,1 0 0 0 1,1.0597740299777931;147 149 917 2620 2623,0 1 0 1 1,0 0 1 1 0,1.0594677311464773;147 149 917 2620 2623,0 1 0 1 1,0 1 1 0 0,1.001336096163094;147 149 917 2620 2623,0 1 0 1 1,0 0 1 0 1,1.0594677311464773;147 149 917 2620 2623,0 1 1 0 0,1 1 0 0 0,1.0018589293761437;147 149 917 2620 2623,0 1 1 0 0,1 0 1 0 0,1.0018664362126923;147 149 917 2620 2623,0 1 1 0 0,0 1 0 1 0,1.059448908186984;147 149 917 2620 2623,0 1 1 0 0,0 0 1 1 0,1.0594677311464773;147 149 917 2620 2623,0 1 1 0 0,0 1 0 0 1,1.059448908186984;147 149 917 2620 2623,0 1 1 0 0,0 0 1 0 1,1.0594677311464773;147 149 917 2620 2623,0 1 1 0 1,1 1 0 0 0,1.0017317985400243;147 149 917 2620 2623,0 1 1 0 1,1 0 1 0 0,1.0020726993495006;147 149 917 2620 2623,0 1 1 0 1,1 0 0 0 1,1.0597740299777931;147 149 917 2620 2623,0 1 1 0 1,0 1 0 1 0,1.059448908186984;147 149 917 2620 2623,0 1 1 0 1,0 0 1 1 0,1.0594677311464773;147 149 917 2620 2623,0 1 1 0 1,0 0 0 1 1,1.0594175894876117;147 149 917 2620 2623,0 1 1 1 0,1 0 0 1 0,1.0597740299777931;147 149 917 2620 2623,0 1 1 1 0,1 1 0 0 0,1.001428668519815;147 149 917 2620 2623,0 1 1 1 0,1 0 1 0 0,1.001522860239115;147 149 917 2620 2623,0 1 1 1 0,0 0 0 1 1,1.0594175894876117;147 149 917 2620 2623,0 1 1 1 0,0 1 0 0 1,1.059448908186984;147 149 917 2620 2623,0 1 1 1 0,0 0 1 0 1,1.0594677311464773;147 149 917 2620 2623,0 1 1 1 1,1 0 0 1 0,1.0597740299777931;147 149 917 2620 2623,0 1 1 1 1,1 1 0 0 0,1.002815645972929;147 149 917 2620 2623,0 1 1 1 1,1 0 1 0 0,1.0030397359372112;147 149 917 2620 2623,0 1 1 1 1,1 0 0 0 1,1.0597740299777931;147 149 917 2620 2623,0 0 0 0 0,1 0 0 0 0,1.0019377672353775;147 149 917 2620 2623,0 0 0 0 0,0 1 0 0 0,1.0010453801463697;147 149 917 2620 2623,0 0 0 0 0,0 0 1 0 0,1.0012236464939315;147 149 917 2620 2623,0 0 0 0 0,0 0 0 1 0,1.0594175894876117;147 149 917 2620 2623,0 0 0 0 0,0 0 0 0 1,1.0594175894876117;
901 9788,0 0,1 0,0;901 9788,0 0,0 1,0;
9788 9789,0 0,1 0,0;9788 9789,0 0,0 1,0;
9789 9790,0 0,1 0,0;9789 9790,0 0,0 1,0;
9790 9791,0 0,1 0,0;9790 9791,0 0,0 1,0;
9791 9792,0 0,1 0,0;9791 9792,0 0,0 1,0;
2626 9792,0 0,1 0,0;2626 9792,0 0,0 1,0;
2626,0,1,0;
2628 9793,0 0,1 0,0;2628 9793,0 0,0 1,0;
9793 9794,0 0,1 0,0;9793 9794,0 0,0 1,0;
9794 9795,0 0,1 0,0;9794 9795,0 0,0 1,0;
9795 9796,0 0,1 0,0;9795 9796,0 0,0 1,0;
9796 9797,0 0,1 0,0;9796 9797,0 0,0 1,0;
9797 9798,0 0,1 0,0;9797 9798,0 0,0 1,0;
9798 9799,0 0,1 0,0;9798 9799,0 0,0 1,0;
9799 9800,0 0,1 0,0;9799 9800,0 0,0 1,0;
9800 9801,0 0,1 0,0;9800 9801,0 0,0 1,0;
9801 9802,0 0,1 0,0;9801 9802,0 0,0 1,0;
9802 9803,0 0,1 0,0;9802 9803,0 0,0 1,0;
497 9803,0 0,1 0,0;497 9803,0 0,0 1,0;
489 908,0 0,1 0,0;489 908,0 0,0 1,0;
2629 2630 2631,0 1 2,1 1 1,1.0594175894876117;2629 2630 2631,0 0 1,1 0 1,1.0594175894876117;2629 2630 2631,0 0 1,0 1 1,1.0594175894876117;2629 2630 2631,0 1 0,1 1 0,1.0594175894876117;2629 2630 2631,0 1 0,0 1 1,1.0594175894876117;2629 2630 2631,0 1 1,1 1 0,1.0594175894876117;2629 2630 2631,0 1 1,1 0 1,1.0594175894876117;2629 2630 2631,0 0 0,1 0 0,1.0594175894876117;2629 2630 2631,0 0 0,0 1 0,1.0594175894876117;2629 2630 2631,0 0 0,0 0 1,1.0594175894876117;
2629 9804,0 0,1 0,0;2629 9804,0 0,0 1,0;
9804 9805,0 0,1 0,0;9804 9805,0 0,0 1,0;
9805 9806,0 0,1 0,0;9805 9806,0 0,0 1,0;
2633 9806,0 0,1 0,0;2633 9806,0 0,0 1,0;
2633,0,1,0;
2630 9807,0 0,1 0,0;2630 9807,0 0,0 1,0;
9807 9808,0 0,1 0,0;9807 9808,0 0,0 1,0;
2635 9808,0 0,1 0,0;2635 9808,0 0,0 1,0;
2635,0,1,0;
1648 9809,0 0,1 0,0;1648 9809,0 0,0 1,0;
9809 9810,0 0,1 0,0;9809 9810,0 0,0 1,0;
9810 9811,0 0,1 0,0;9810 9811,0 0,0 1,0;
2637 9811,0 0,1 0,0;2637 9811,0 0,0 1,0;
2637,0,1,0;
7554 9812,0 0,1 0,0;7554 9812,0 0,0 1,0;
9812 9813,0 0,1 0,0;9812 9813,0 0,0 1,0;
9813 9814,0 0,1 0,0;9813 9814,0 0,0 1,0;
2638 9814,0 0,1 0,0;2638 9814,0 0,0 1,0;
2638,0,1,0;
1314 9815,0 0,1 0,0;1314 9815,0 0,0 1,0;
9815 9816,0 0,1 0,0;9815 9816,0 0,0 1,0;
9816 9817,0 0,1 0,0;9816 9817,0 0,0 1,0;
9817 9818,0 0,1 0,0;9817 9818,0 0,0 1,0;
9818 9819,0 0,1 0,0;9818 9819,0 0,0 1,0;
9819 9820,0 0,1 0,0;9819 9820,0 0,0 1,0;
9820 9821,0 0,1 0,0;9820 9821,0 0,0 1,0;
9821 9822,0 0,1 0,0;9821 9822,0 0,0 1,0;
9822 9823,0 0,1 0,0;9822 9823,0 0,0 1,0;
2640 9823,0 0,1 0,0;2640 9823,0 0,0 1,0;
2640,0,1,0;
1310 9824,0 0,1 0,0;1310 9824,0 0,0 1,0;
9824 9825,0 0,1 0,0;9824 9825,0 0,0 1,0;
9825 9826,0 0,1 0,0;9825 9826,0 0,0 1,0;
9826 9827,0 0,1 0,0;9826 9827,0 0,0 1,0;
2642 9827,0 0,1 0,0;2642 9827,0 0,0 1,0;
2642,0,1,0;
7552 9828,0 0,1 0,0;7552 9828,0 0,0 1,0;
136 9828,0 0,1 0,0;136 9828,0 0,0 1,0;
903 905 1505 2628,0 1 2 3,1 1 1 1,1.0067867744800514;903 905 1505 2628,0 0 1 2,0 1 1 1,1.0024056302247208;903 905 1505 2628,0 0 1 2,1 0 1 1,1.0032141570833606;903 905 1505 2628,0 1 0 2,0 1 1 1,1.0024904338430956;903 905 1505 2628,0 1 0 2,1 1 0 1,1.0031625166548583;903 905 1505 2628,0 1 1 2,1 1 0 1,1.0043569502342986;903 905 1505 2628,0 1 1 2,1 0 1 1,1.004681615201311;903 905 1505 2628,0 0 0 1,0 1 0 1,1.0031814420993355;903 905 1505 2628,0 0 0 1,0 0 1 1,1.0029009383643543;903 905 1505 2628,0 0 0 1,1 0 0 1,1.004199850963675;903 905 1505 2628,0 1 2 0,0 1 1 1,1.0031024053365842;903 905 1505 2628,0 1 2 0,1 1 1 0,1.003439614546277;903 905 1505 2628,0 1 2 1,1 1 1 0,1.002989664019214;903 905 1505 2628,0 1 2 1,1 0 1 1,1.003702405228898;903 905 1505 2628,0 1 2 2,1 1 1 0,1.002743249803639;903 905 1505 2628,0 1 2 2,1 1 0 1,1.003195594746737;903 905 1505 2628,0 0 1 0,0 1 1 0,1.0023937977381017;903 905 1505 2628,0 0 1 0,0 0 1 1,1.0028446564527145;903 905 1505 2628,0 0 1 0,1 0 1 0,1.003040826725255;903 905 1505 2628,0 0 1 1,0 1 1 0,1.0005956455171126;903 905 1505 2628,0 0 1 1,0 1 0 1,1.0008768237567407;903 905 1505 2628,0 0 1 1,1 0 1 0,1.001107046923921;903 905 1505 2628,0 0 1 1,1 0 0 1,1.0014211796610573;903 905 1505 2628,0 1 0 0,0 1 1 0,1.002340113995124;903 905 1505 2628,0 1 0 0,0 1 0 1,1.0024243633089067;903 905 1505 2628,0 1 0 0,1 1 0 0,1.0031036501238333;903 905 1505 2628,0 1 0 1,0 1 1 0,1.0007606183802122;903 905 1505 2628,0 1 0 1,0 0 1 1,1.0011615268495333;903 905 1505 2628,0 1 0 1,1 1 0 0,1.0011996849845466;903 905 1505 2628,0 1 0 1,1 0 0 1,1.0016481253667675;903 905 1505 2628,0 1 1 0,0 1 0 1,1.0018192850964427;903 905 1505 2628,0 1 1 0,0 0 1 1,1.0019614988082017;903 905 1505 2628,0 1 1 0,1 1 0 0,1.0020548988620015;903 905 1505 2628,0 1 1 0,1 0 1 0,1.0022135088799806;903 905 1505 2628,0 1 1 1,1 1 0 0,1.0029328467402865;903 905 1505 2628,0 1 1 1,1 0 0 1,1.004199850963675;903 905 1505 2628,0 1 1 1,1 0 1 0,1.0027220860482902;903 905 1505 2628,0 0 0 0,0 1 0 0,1.0012870870459076;903 905 1505 2628,0 0 0 0,0 0 0 1,1.0019961902677228;903 905 1505 2628,0 0 0 0,0 0 1 0,1.0016830468379303;903 905 1505 2628,0 0 0 0,1 0 0 0,1.0024308747496087;
1573 9829,0 0,1 0,0;1573 9829,0 0,0 1,0;
9829 9830,0 0,1 0,0;9829 9830,0 0,0 1,0;
2644 9830,0 0,1 0,0;2644 9830,0 0,0 1,0;
2644 2645 2646,0 1 2,1 1 1,1.0594175894876117;2644 2645 2646,0 0 1,1 0 1,1.0594175894876117;2644 2645 2646,0 0 1,0 1 1,1.0594175894876117;2644 2645 2646,0 1 0,1 1 0,1.0594175894876117;2644 2645 2646,0 1 0,0 1 1,1.0594175894876117;2644 2645 2646,0 1 1,1 1 0,1.0594175894876117;2644 2645 2646,0 1 1,1 0 1,1.0594175894876117;2644 2645 2646,0 0 0,1 0 0,1.0594175894876117;2644 2645 2646,0 0 0,0 1 0,1.0594175894876117;2644 2645 2646,0 0 0,0 0 1,1.0594175894876117;
2645 9831,0 0,1 0,0;2645 9831,0 0,0 1,0;
9831 9832,0 0,1 0,0;9831 9832,0 0,0 1,0;
2648 9832,0 0,1 0,0;2648 9832,0 0,0 1,0;
2648,0,1,0;
2646 9833,0 0,1 0,0;2646 9833,0 0,0 1,0;
9833 9834,0 0,1 0,0;9833 9834,0 0,0 1,0;
2650 9834,0 0,1 0,0;2650 9834,0 0,0 1,0;
2650,0,1,0;
