1,0,1,0;
6389 6390,0 0,1 0,0;6389 6390,0 0,0 1,0;
6390 6391,0 0,1 0,0;6390 6391,0 0,0 1,0;
6391 6392,0 0,1 0,0;6391 6392,0 0,0 1,0;
6392 6393,0 0,1 0,0;6392 6393,0 0,0 1,0;
6393 6394,0 0,1 0,0;6393 6394,0 0,0 1,0;
6394 6395,0 0,1 0,0;6394 6395,0 0,0 1,0;
6395 6396,0 0,1 0,0;6395 6396,0 0,0 1,0;
6396 6397,0 0,1 0,0;6396 6397,0 0,0 1,0;
6397 6398,0 0,1 0,0;6397 6398,0 0,0 1,0;
6398 6399,0 0,1 0,0;6398 6399,0 0,0 1,0;
6399 6400,0 0,1 0,0;6399 6400,0 0,0 1,0;
6400 6401,0 0,1 0,0;6400 6401,0 0,0 1,0;
6401 6402,0 0,1 0,0;6401 6402,0 0,0 1,0;
6402 6403,0 0,1 0,0;6402 6403,0 0,0 1,0;
1447 6403,0 0,1 0,0;1447 6403,0 0,0 1,0;
1447,0,1,0;
1449 6404,0 0,1 0,0;1449 6404,0 0,0 1,0;
6404 6405,0 0,1 0,0;6404 6405,0 0,0 1,0;
6405 6406,0 0,1 0,0;6405 6406,0 0,0 1,0;
6406 6407,0 0,1 0,0;6406 6407,0 0,0 1,0;
6407 6408,0 0,1 0,0;6407 6408,0 0,0 1,0;
6408 6409,0 0,1 0,0;6408 6409,0 0,0 1,0;
6409 6410,0 0,1 0,0;6409 6410,0 0,0 1,0;
6410 6411,0 0,1 0,0;6410 6411,0 0,0 1,0;
6411 6412,0 0,1 0,0;6411 6412,0 0,0 1,0;
6412 6413,0 0,1 0,0;6412 6413,0 0,0 1,0;
6413 6414,0 0,1 0,0;6413 6414,0 0,0 1,0;
6414 6415,0 0,1 0,0;6414 6415,0 0,0 1,0;
6415 6416,0 0,1 0,0;6415 6416,0 0,0 1,0;
1262 6416,0 0,1 0,0;1262 6416,0 0,0 1,0;
1450 1451 1452,0 1 2,1 1 1,1.0736198425846504;1450 1451 1452,0 0 1,1 0 1,1.0736198425846504;1450 1451 1452,0 0 1,0 1 1,1.0736198425846504;1450 1451 1452,0 1 0,1 1 0,1.0736198425846504;1450 1451 1452,0 1 0,0 1 1,1.0736198425846504;1450 1451 1452,0 1 1,1 1 0,1.0736198425846504;1450 1451 1452,0 1 1,1 0 1,1.0736198425846504;1450 1451 1452,0 0 0,1 0 0,1.0736198425846504;1450 1451 1452,0 0 0,0 1 0,1.0736198425846504;1450 1451 1452,0 0 0,0 0 1,1.0736198425846504;
1450 6417,0 0,1 0,0;1450 6417,0 0,0 1,0;
6417 6418,0 0,1 0,0;6417 6418,0 0,0 1,0;
6418 6419,0 0,1 0,0;6418 6419,0 0,0 1,0;
6419 6420,0 0,1 0,0;6419 6420,0 0,0 1,0;
1244 6420,0 0,1 0,0;1244 6420,0 0,0 1,0;
184 6421,0 0,1 0,0;184 6421,0 0,0 1,0;
6421 6422,0 0,1 0,0;6421 6422,0 0,0 1,0;
6422 6423,0 0,1 0,0;6422 6423,0 0,0 1,0;
6423 6424,0 0,1 0,0;6423 6424,0 0,0 1,0;
6424 6425,0 0,1 0,0;6424 6425,0 0,0 1,0;
6425 6426,0 0,1 0,0;6425 6426,0 0,0 1,0;
6426 6427,0 0,1 0,0;6426 6427,0 0,0 1,0;
6427 6428,0 0,1 0,0;6427 6428,0 0,0 1,0;
6428 6429,0 0,1 0,0;6428 6429,0 0,0 1,0;
6429 6430,0 0,1 0,0;6429 6430,0 0,0 1,0;
6430 6431,0 0,1 0,0;6430 6431,0 0,0 1,0;
6431 6432,0 0,1 0,0;6431 6432,0 0,0 1,0;
1455 6432,0 0,1 0,0;1455 6432,0 0,0 1,0;
1455 1456 1457,0 1 2,1 1 1,1.0090961160612157;1455 1456 1457,0 0 1,0 1 1,1.0040619349762077;1455 1456 1457,0 0 1,1 0 1,1.0027431695376794;1455 1456 1457,0 1 0,0 1 1,1.0035759682454555;1455 1456 1457,0 1 0,1 1 0,1.003253445203872;1455 1456 1457,0 1 1,1 1 0,1.003924165860963;1455 1456 1457,0 1 1,1 0 1,1.0029269726243113;1455 1456 1457,0 0 0,0 1 0,1.0029142933418398;1455 1456 1457,0 0 0,0 0 1,1.0016533574273314;1455 1456 1457,0 0 0,1 0 0,1.0012795884073384;
1456 6433,0 0,1 0,0;1456 6433,0 0,0 1,0;
6433 6434,0 0,1 0,0;6433 6434,0 0,0 1,0;
6434 6435,0 0,1 0,0;6434 6435,0 0,0 1,0;
6435 6436,0 0,1 0,0;6435 6436,0 0,0 1,0;
6436 6437,0 0,1 0,0;6436 6437,0 0,0 1,0;
6437 6438,0 0,1 0,0;6437 6438,0 0,0 1,0;
6438 6439,0 0,1 0,0;6438 6439,0 0,0 1,0;
6439 6440,0 0,1 0,0;6439 6440,0 0,0 1,0;
6440 6441,0 0,1 0,0;6440 6441,0 0,0 1,0;
1459 6441,0 0,1 0,0;1459 6441,0 0,0 1,0;
610 6442,0 0,1 0,0;610 6442,0 0,0 1,0;
6442 6443,0 0,1 0,0;6442 6443,0 0,0 1,0;
6443 6444,0 0,1 0,0;6443 6444,0 0,0 1,0;
6444 6445,0 0,1 0,0;6444 6445,0 0,0 1,0;
6445 6446,0 0,1 0,0;6445 6446,0 0,0 1,0;
6446 6447,0 0,1 0,0;6446 6447,0 0,0 1,0;
6447 6448,0 0,1 0,0;6447 6448,0 0,0 1,0;
1461 6448,0 0,1 0,0;1461 6448,0 0,0 1,0;
1461,0,1,0;
432 6449,0 0,1 0,0;432 6449,0 0,0 1,0;
834 6449,0 0,1 0,0;834 6449,0 0,0 1,0;
6267 6450,0 0,1 0,0;6267 6450,0 0,0 1,0;
6450 6451,0 0,1 0,0;6450 6451,0 0,0 1,0;
6451 6452,0 0,1 0,0;6451 6452,0 0,0 1,0;
6452 6453,0 0,1 0,0;6452 6453,0 0,0 1,0;
6453 6454,0 0,1 0,0;6453 6454,0 0,0 1,0;
6454 6455,0 0,1 0,0;6454 6455,0 0,0 1,0;
6455 6456,0 0,1 0,0;6455 6456,0 0,0 1,0;
6456 6457,0 0,1 0,0;6456 6457,0 0,0 1,0;
6457 6458,0 0,1 0,0;6457 6458,0 0,0 1,0;
6458 6459,0 0,1 0,0;6458 6459,0 0,0 1,0;
6459 6460,0 0,1 0,0;6459 6460,0 0,0 1,0;
1009 6460,0 0,1 0,0;1009 6460,0 0,0 1,0;
1464 6461,0 0,1 0,0;1464 6461,0 0,0 1,0;
6461 6462,0 0,1 0,0;6461 6462,0 0,0 1,0;
1465 6462,0 0,1 0,0;1465 6462,0 0,0 1,0;
1465,0,1,0;
300 6463,0 0,1 0,0;300 6463,0 0,0 1,0;
6463 6464,0 0,1 0,0;6463 6464,0 0,0 1,0;
1467 6464,0 0,1 0,0;1467 6464,0 0,0 1,0;
1467,0,1,0;
1058 6465,0 0,1 0,0;1058 6465,0 0,0 1,0;
6465 6466,0 0,1 0,0;6465 6466,0 0,0 1,0;
6466 6467,0 0,1 0,0;6466 6467,0 0,0 1,0;
6467 6468,0 0,1 0,0;6467 6468,0 0,0 1,0;
6468 6469,0 0,1 0,0;6468 6469,0 0,0 1,0;
6469 6470,0 0,1 0,0;6469 6470,0 0,0 1,0;
6470 6471,0 0,1 0,0;6470 6471,0 0,0 1,0;
6471 6472,0 0,1 0,0;6471 6472,0 0,0 1,0;
6472 6473,0 0,1 0,0;6472 6473,0 0,0 1,0;
6473 6474,0 0,1 0,0;6473 6474,0 0,0 1,0;
6474 6475,0 0,1 0,0;6474 6475,0 0,0 1,0;
6475 6476,0 0,1 0,0;6475 6476,0 0,0 1,0;
6476 6477,0 0,1 0,0;6476 6477,0 0,0 1,0;
6477 6478,0 0,1 0,0;6477 6478,0 0,0 1,0;
6478 6479,0 0,1 0,0;6478 6479,0 0,0 1,0;
6479 6480,0 0,1 0,0;6479 6480,0 0,0 1,0;
6480 6481,0 0,1 0,0;6480 6481,0 0,0 1,0;
6481 6482,0 0,1 0,0;6481 6482,0 0,0 1,0;
6482 6483,0 0,1 0,0;6482 6483,0 0,0 1,0;
6483 6484,0 0,1 0,0;6483 6484,0 0,0 1,0;
1469 6484,0 0,1 0,0;1469 6484,0 0,0 1,0;
1469 1470 1471,0 1 2,1 1 1,1.0736198425846504;1469 1470 1471,0 0 1,1 0 1,1.0736198425846504;1469 1470 1471,0 0 1,0 1 1,1.0736198425846504;1469 1470 1471,0 1 0,1 1 0,1.0736198425846504;1469 1470 1471,0 1 0,0 1 1,1.0736198425846504;1469 1470 1471,0 1 1,1 1 0,1.0736198425846504;1469 1470 1471,0 1 1,1 0 1,1.0736198425846504;1469 1470 1471,0 0 0,1 0 0,1.0736198425846504;1469 1470 1471,0 0 0,0 1 0,1.0736198425846504;1469 1470 1471,0 0 0,0 0 1,1.0736198425846504;
1473 6485,0 0,1 0,0;1473 6485,0 0,0 1,0;
1474 6485,0 0,1 0,0;1474 6485,0 0,0 1,0;
1474,0,1,0;
1192 1194 1424 1473,0 1 2 3,1 1 1 1,1.0739148196606911;1192 1194 1424 1473,0 0 1 2,1 0 1 1,1.0738774052494875;1192 1194 1424 1473,0 0 1 2,0 1 1 1,1.0736572569958542;1192 1194 1424 1473,0 1 0 2,1 1 0 1,1.0739148196606911;1192 1194 1424 1473,0 1 0 2,0 1 1 1,1.0736572569958542;1192 1194 1424 1473,0 1 1 2,1 0 1 1,1.0738774052494875;1192 1194 1424 1473,0 1 1 2,1 1 0 1,1.0739148196606911;1192 1194 1424 1473,0 0 0 1,1 0 0 1,1.0738774052494875;1192 1194 1424 1473,0 0 0 1,0 1 0 1,1.0736572569958542;1192 1194 1424 1473,0 0 0 1,0 0 1 1,1.0736198425846504;1192 1194 1424 1473,0 1 2 0,1 1 1 0,1.0739148196606911;1192 1194 1424 1473,0 1 2 0,0 1 1 1,1.0736572569958542;1192 1194 1424 1473,0 1 2 1,1 0 1 1,1.0738774052494875;1192 1194 1424 1473,0 1 2 1,1 1 1 0,1.0739148196606911;1192 1194 1424 1473,0 1 2 2,1 1 1 0,1.0739148196606911;1192 1194 1424 1473,0 1 2 2,1 1 0 1,1.0739148196606911;1192 1194 1424 1473,0 0 1 0,1 0 1 0,1.0738774052494875;1192 1194 1424 1473,0 0 1 0,0 0 1 1,1.0736198425846504;1192 1194 1424 1473,0 0 1 0,0 1 1 0,1.0736572569958542;1192 1194 1424 1473,0 0 1 1,1 0 1 0,1.0738774052494875;1192 1194 1424 1473,0 0 1 1,1 0 0 1,1.0738774052494875;1192 1194 1424 1473,0 0 1 1,0 1 1 0,1.0736572569958542;1192 1194 1424 1473,0 0 1 1,0 1 0 1,1.0736572569958542;1192 1194 1424 1473,0 1 0 0,1 1 0 0,1.00315520485634;1192 1194 1424 1473,0 1 0 0,0 1 0 1,1.0736572569958542;1192 1194 1424 1473,0 1 0 0,0 1 1 0,1.0736572569958542;1192 1194 1424 1473,0 1 0 1,1 0 0 1,1.0738774052494875;1192 1194 1424 1473,0 1 0 1,1 1 0 0,1.0011403436691129;1192 1194 1424 1473,0 1 0 1,0 0 1 1,1.0736198425846504;1192 1194 1424 1473,0 1 0 1,0 1 1 0,1.0736572569958542;1192 1194 1424 1473,0 1 1 0,1 0 1 0,1.0738774052494875;1192 1194 1424 1473,0 1 1 0,1 1 0 0,1.0021586513761904;1192 1194 1424 1473,0 1 1 0,0 0 1 1,1.0736198425846504;1192 1194 1424 1473,0 1 1 0,0 1 0 1,1.0736572569958542;1192 1194 1424 1473,0 1 1 1,1 0 1 0,1.0738774052494875;1192 1194 1424 1473,0 1 1 1,1 0 0 1,1.0738774052494875;1192 1194 1424 1473,0 1 1 1,1 1 0 0,1.0034954833833414;1192 1194 1424 1473,0 0 0 0,1 0 0 0,1.002197493385519;1192 1194 1424 1473,0 0 0 0,0 0 0 1,1.0736198425846504;1192 1194 1424 1473,0 0 0 0,0 1 0 0,1.0013493264368751;1192 1194 1424 1473,0 0 0 0,0 0 1 0,1.0736198425846504;
619 730 982 1475,0 1 2 3,1 1 1 1,1.00833178533387;619 730 982 1475,0 0 1 2,0 1 1 1,1.0030336988180852;619 730 982 1475,0 0 1 2,1 0 1 1,1.0036314553429195;619 730 982 1475,0 1 0 2,1 1 0 1,1.0042956473980003;619 730 982 1475,0 1 0 2,0 1 1 1,1.0033411158731989;619 730 982 1475,0 1 1 2,1 1 0 1,1.0055612993656047;619 730 982 1475,0 1 1 2,1 0 1 1,1.0050529016088654;619 730 982 1475,0 0 0 1,0 1 0 1,1.0039599638128225;619 730 982 1475,0 0 0 1,1 0 0 1,1.0045603870758464;619 730 982 1475,0 0 0 1,0 0 1 1,1.0028773465697511;619 730 982 1475,0 1 2 0,1 1 1 0,1.004005710862284;619 730 982 1475,0 1 2 0,0 1 1 1,1.0040721589424941;619 730 982 1475,0 1 2 1,1 1 1 0,1.00336471957316;619 730 982 1475,0 1 2 1,1 0 1 1,1.0039828671347053;619 730 982 1475,0 1 2 2,1 1 0 1,1.0038808957351304;619 730 982 1475,0 1 2 2,1 1 1 0,1.0030987690889335;619 730 982 1475,0 0 1 0,0 1 1 0,1.0029710377940837;619 730 982 1475,0 0 1 0,1 0 1 0,1.0034882632834252;619 730 982 1475,0 0 1 0,0 0 1 1,1.0036813787807581;619 730 982 1475,0 0 1 1,0 1 0 1,1.0010583782122535;619 730 982 1475,0 0 1 1,0 1 1 0,1.000671239620661;619 730 982 1475,0 0 1 1,1 0 0 1,1.0015177606446832;619 730 982 1475,0 0 1 1,1 0 1 0,1.0010950867741601;619 730 982 1475,0 1 0 0,0 1 0 1,1.0035167968958014;619 730 982 1475,0 1 0 0,1 1 0 0,1.0036666111549484;619 730 982 1475,0 1 0 0,0 1 1 0,1.0029710377940837;619 730 982 1475,0 1 0 1,1 1 0 0,1.00155971844677;619 730 982 1475,0 1 0 1,1 0 0 1,1.0019295720492356;619 730 982 1475,0 1 0 1,0 1 1 0,1.0009735708340066;619 730 982 1475,0 1 0 1,0 0 1 1,1.0012838735673346;619 730 982 1475,0 1 1 0,1 1 0 0,1.0025026533129455;619 730 982 1475,0 1 1 0,1 0 1 0,1.0022989798729671;619 730 982 1475,0 1 1 0,0 1 0 1,1.0024737341460992;619 730 982 1475,0 1 1 0,0 0 1 1,1.0022454528884392;619 730 982 1475,0 1 1 1,1 1 0 0,1.0039706632713907;619 730 982 1475,0 1 1 1,1 0 0 1,1.0045603870758464;619 730 982 1475,0 1 1 1,1 0 1 0,1.0033842000567932;619 730 982 1475,0 0 0 0,0 0 0 1,1.0024464990556297;619 730 982 1475,0 0 0 0,0 1 0 0,1.0018053416665065;619 730 982 1475,0 0 0 0,1 0 0 0,1.0022373806964269;619 730 982 1475,0 0 0 0,0 0 1 0,1.0013278427032597;
1343 6486,0 0,1 0,0;1343 6486,0 0,0 1,0;
6486 6487,0 0,1 0,0;6486 6487,0 0,0 1,0;
6487 6488,0 0,1 0,0;6487 6488,0 0,0 1,0;
6488 6489,0 0,1 0,0;6488 6489,0 0,0 1,0;
6489 6490,0 0,1 0,0;6489 6490,0 0,0 1,0;
6490 6491,0 0,1 0,0;6490 6491,0 0,0 1,0;
6491 6492,0 0,1 0,0;6491 6492,0 0,0 1,0;
6492 6493,0 0,1 0,0;6492 6493,0 0,0 1,0;
6493 6494,0 0,1 0,0;6493 6494,0 0,0 1,0;
6494 6495,0 0,1 0,0;6494 6495,0 0,0 1,0;
6495 6496,0 0,1 0,0;6495 6496,0 0,0 1,0;
6496 6497,0 0,1 0,0;6496 6497,0 0,0 1,0;
1477 6497,0 0,1 0,0;1477 6497,0 0,0 1,0;
1477,0,1,0;
758 760 1364 1381,0 1 2 3,1 1 1 1,1.0742174574157133;758 760 1364 1381,0 0 1 2,0 1 1 1,1.074158801698417;758 760 1364 1381,0 0 1 2,1 0 1 1,1.073788269798273;758 760 1364 1381,0 1 0 2,0 1 1 1,1.074158801698417;758 760 1364 1381,0 1 0 2,1 1 0 1,1.074107685919387;758 760 1364 1381,0 1 1 2,1 1 0 1,1.074107685919387;758 760 1364 1381,0 1 1 2,1 0 1 1,1.073788269798273;758 760 1364 1381,0 0 0 1,0 1 0 1,1.0740490302020909;758 760 1364 1381,0 0 0 1,0 0 1 1,1.0737296140809767;758 760 1364 1381,0 0 0 1,1 0 0 1,1.0736784983019467;758 760 1364 1381,0 1 2 0,0 1 1 1,1.074158801698417;758 760 1364 1381,0 1 2 0,1 1 1 0,1.0040918449305847;758 760 1364 1381,0 1 2 1,1 1 1 0,1.0042286194547068;758 760 1364 1381,0 1 2 1,1 0 1 1,1.073788269798273;758 760 1364 1381,0 1 2 2,1 1 1 0,1.003495592719113;758 760 1364 1381,0 1 2 2,1 1 0 1,1.074107685919387;758 760 1364 1381,0 0 1 0,0 1 1 0,1.0035113233877042;758 760 1364 1381,0 0 1 0,0 0 1 1,1.0737296140809767;758 760 1364 1381,0 0 1 0,1 0 1 0,1.0028423584001294;758 760 1364 1381,0 0 1 1,0 1 1 0,1.0014277370307538;758 760 1364 1381,0 0 1 1,0 1 0 1,1.0740490302020909;758 760 1364 1381,0 0 1 1,1 0 1 0,1.0008198627402511;758 760 1364 1381,0 0 1 1,1 0 0 1,1.0736784983019467;758 760 1364 1381,0 1 0 0,0 1 1 0,1.0036180704909643;758 760 1364 1381,0 1 0 0,0 1 0 1,1.0740490302020909;758 760 1364 1381,0 1 0 0,1 1 0 0,1.0032075599416237;758 760 1364 1381,0 1 0 1,0 1 1 0,1.0022469269308079;758 760 1364 1381,0 1 0 1,0 0 1 1,1.0737296140809767;758 760 1364 1381,0 1 0 1,1 1 0 0,1.0021101899055762;758 760 1364 1381,0 1 0 1,1 0 0 1,1.0736784983019467;758 760 1364 1381,0 1 1 0,0 1 0 1,1.0740490302020909;758 760 1364 1381,0 1 1 0,0 0 1 1,1.0737296140809767;758 760 1364 1381,0 1 1 0,1 1 0 0,1.0021722839241316;758 760 1364 1381,0 1 1 0,1 0 1 0,1.0015913269978616;758 760 1364 1381,0 1 1 1,1 1 0 0,1.0039433159714657;758 760 1364 1381,0 1 1 1,1 0 1 0,1.002691005002133;758 760 1364 1381,0 1 1 1,1 0 0 1,1.0736784983019467;758 760 1364 1381,0 0 0 0,0 1 0 0,1.0022879800192213;758 760 1364 1381,0 0 0 0,0 0 1 0,1.0013470918825471;758 760 1364 1381,0 0 0 0,0 0 0 1,1.0736198425846504;758 760 1364 1381,0 0 0 0,1 0 0 0,1.00123900760945;
13 6498,0 0,1 0,0;13 6498,0 0,0 1,0;
6498 6499,0 0,1 0,0;6498 6499,0 0,0 1,0;
1479 6499,0 0,1 0,0;1479 6499,0 0,0 1,0;
1479,0,1,0;
783 6500,0 0,1 0,0;783 6500,0 0,0 1,0;
6500 6501,0 0,1 0,0;6500 6501,0 0,0 1,0;
6501 6502,0 0,1 0,0;6501 6502,0 0,0 1,0;
6502 6503,0 0,1 0,0;6502 6503,0 0,0 1,0;
6503 6504,0 0,1 0,0;6503 6504,0 0,0 1,0;
6504 6505,0 0,1 0,0;6504 6505,0 0,0 1,0;
6505 6506,0 0,1 0,0;6505 6506,0 0,0 1,0;
6506 6507,0 0,1 0,0;6506 6507,0 0,0 1,0;
1481 6507,0 0,1 0,0;1481 6507,0 0,0 1,0;
1481,0,1,0;
785 1482 1483,0 1 2,1 1 1,1.0742937904207617;785 1482 1483,0 0 1,1 0 1,1.0741066745861971;785 1482 1483,0 0 1,0 1 1,1.0738069584192151;785 1482 1483,0 1 0,1 1 0,1.004437580039772;785 1482 1483,0 1 0,0 1 1,1.0738069584192151;785 1482 1483,0 1 1,1 1 0,1.0040538129120629;785 1482 1483,0 1 1,1 0 1,1.0741066745861971;785 1482 1483,0 0 0,1 0 0,1.002811322445307;785 1482 1483,0 0 0,0 1 0,1.0021980571360813;785 1482 1483,0 0 0,0 0 1,1.0736198425846504;
1482 6508,0 0,1 0,0;1482 6508,0 0,0 1,0;
6508 6509,0 0,1 0,0;6508 6509,0 0,0 1,0;
6509 6510,0 0,1 0,0;6509 6510,0 0,0 1,0;
6510 6511,0 0,1 0,0;6510 6511,0 0,0 1,0;
6511 6512,0 0,1 0,0;6511 6512,0 0,0 1,0;
6512 6513,0 0,1 0,0;6512 6513,0 0,0 1,0;
6513 6514,0 0,1 0,0;6513 6514,0 0,0 1,0;
6514 6515,0 0,1 0,0;6514 6515,0 0,0 1,0;
6515 6516,0 0,1 0,0;6515 6516,0 0,0 1,0;
6516 6517,0 0,1 0,0;6516 6517,0 0,0 1,0;
6517 6518,0 0,1 0,0;6517 6518,0 0,0 1,0;
1485 6518,0 0,1 0,0;1485 6518,0 0,0 1,0;
1487 6519,0 0,1 0,0;1487 6519,0 0,0 1,0;
1272 6519,0 0,1 0,0;1272 6519,0 0,0 1,0;
1483 6520,0 0,1 0,0;1483 6520,0 0,0 1,0;
6520 6521,0 0,1 0,0;6520 6521,0 0,0 1,0;
6521 6522,0 0,1 0,0;6521 6522,0 0,0 1,0;
6522 6523,0 0,1 0,0;6522 6523,0 0,0 1,0;
6523 6524,0 0,1 0,0;6523 6524,0 0,0 1,0;
6524 6525,0 0,1 0,0;6524 6525,0 0,0 1,0;
6525 6526,0 0,1 0,0;6525 6526,0 0,0 1,0;
6526 6527,0 0,1 0,0;6526 6527,0 0,0 1,0;
6527 6528,0 0,1 0,0;6527 6528,0 0,0 1,0;
6528 6529,0 0,1 0,0;6528 6529,0 0,0 1,0;
6529 6530,0 0,1 0,0;6529 6530,0 0,0 1,0;
6530 6531,0 0,1 0,0;6530 6531,0 0,0 1,0;
6531 6532,0 0,1 0,0;6531 6532,0 0,0 1,0;
1489 6532,0 0,1 0,0;1489 6532,0 0,0 1,0;
1489 1490 1491,0 1 2,1 1 1,1.0736198425846504;1489 1490 1491,0 0 1,1 0 1,1.0736198425846504;1489 1490 1491,0 0 1,0 1 1,1.0736198425846504;1489 1490 1491,0 1 0,1 1 0,1.0736198425846504;1489 1490 1491,0 1 0,0 1 1,1.0736198425846504;1489 1490 1491,0 1 1,1 1 0,1.0736198425846504;1489 1490 1491,0 1 1,1 0 1,1.0736198425846504;1489 1490 1491,0 0 0,1 0 0,1.0736198425846504;1489 1490 1491,0 0 0,0 1 0,1.0736198425846504;1489 1490 1491,0 0 0,0 0 1,1.0736198425846504;
1490 6533,0 0,1 0,0;1490 6533,0 0,0 1,0;
6533 6534,0 0,1 0,0;6533 6534,0 0,0 1,0;
6534 6535,0 0,1 0,0;6534 6535,0 0,0 1,0;
6535 6536,0 0,1 0,0;6535 6536,0 0,0 1,0;
1493 6536,0 0,1 0,0;1493 6536,0 0,0 1,0;
1493,0,1,0;
1491 6537,0 0,1 0,0;1491 6537,0 0,0 1,0;
6537 6538,0 0,1 0,0;6537 6538,0 0,0 1,0;
6538 6539,0 0,1 0,0;6538 6539,0 0,0 1,0;
6539 6540,0 0,1 0,0;6539 6540,0 0,0 1,0;
6540 6541,0 0,1 0,0;6540 6541,0 0,0 1,0;
6541 6542,0 0,1 0,0;6541 6542,0 0,0 1,0;
6542 6543,0 0,1 0,0;6542 6543,0 0,0 1,0;
6543 6544,0 0,1 0,0;6543 6544,0 0,0 1,0;
6544 6545,0 0,1 0,0;6544 6545,0 0,0 1,0;
6545 6546,0 0,1 0,0;6545 6546,0 0,0 1,0;
6546 6547,0 0,1 0,0;6546 6547,0 0,0 1,0;
6547 6548,0 0,1 0,0;6547 6548,0 0,0 1,0;
6548 6549,0 0,1 0,0;6548 6549,0 0,0 1,0;
6549 6550,0 0,1 0,0;6549 6550,0 0,0 1,0;
6550 6551,0 0,1 0,0;6550 6551,0 0,0 1,0;
1495 6551,0 0,1 0,0;1495 6551,0 0,0 1,0;
1495,0,1,0;
1185 6552,0 0,1 0,0;1185 6552,0 0,0 1,0;
6552 6553,0 0,1 0,0;6552 6553,0 0,0 1,0;
6553 6554,0 0,1 0,0;6553 6554,0 0,0 1,0;
6554 6555,0 0,1 0,0;6554 6555,0 0,0 1,0;
6555 6556,0 0,1 0,0;6555 6556,0 0,0 1,0;
6556 6557,0 0,1 0,0;6556 6557,0 0,0 1,0;
6557 6558,0 0,1 0,0;6557 6558,0 0,0 1,0;
6558 6559,0 0,1 0,0;6558 6559,0 0,0 1,0;
6559 6560,0 0,1 0,0;6559 6560,0 0,0 1,0;
6560 6561,0 0,1 0,0;6560 6561,0 0,0 1,0;
6561 6562,0 0,1 0,0;6561 6562,0 0,0 1,0;
6562 6563,0 0,1 0,0;6562 6563,0 0,0 1,0;
1497 6563,0 0,1 0,0;1497 6563,0 0,0 1,0;
1497 1498 1499,0 1 2,1 1 1,1.074372569933717;1497 1498 1499,0 0 1,1 0 1,1.073651361894107;1497 1498 1499,0 0 1,0 1 1,1.0743410506242603;1497 1498 1499,0 1 0,1 1 0,1.0028400673984623;1497 1498 1499,0 1 0,0 1 1,1.0743410506242603;1497 1498 1499,0 1 1,1 1 0,1.0038059913537296;1497 1498 1499,0 1 1,1 0 1,1.073651361894107;1497 1498 1499,0 0 0,1 0 0,1.0016957928210792;1497 1498 1499,0 0 0,0 1 0,1.0031109202028086;1497 1498 1499,0 0 0,0 0 1,1.0736198425846504;
1498 6564,0 0,1 0,0;1498 6564,0 0,0 1,0;
6564 6565,0 0,1 0,0;6564 6565,0 0,0 1,0;
6565 6566,0 0,1 0,0;6565 6566,0 0,0 1,0;
6566 6567,0 0,1 0,0;6566 6567,0 0,0 1,0;
6567 6568,0 0,1 0,0;6567 6568,0 0,0 1,0;
6568 6569,0 0,1 0,0;6568 6569,0 0,0 1,0;
6569 6570,0 0,1 0,0;6569 6570,0 0,0 1,0;
6570 6571,0 0,1 0,0;6570 6571,0 0,0 1,0;
6571 6572,0 0,1 0,0;6571 6572,0 0,0 1,0;
6572 6573,0 0,1 0,0;6572 6573,0 0,0 1,0;
6573 6574,0 0,1 0,0;6573 6574,0 0,0 1,0;
6574 6575,0 0,1 0,0;6574 6575,0 0,0 1,0;
1499 6576,0 0,1 0,0;1499 6576,0 0,0 1,0;
6576 6577,0 0,1 0,0;6576 6577,0 0,0 1,0;
1502 6577,0 0,1 0,0;1502 6577,0 0,0 1,0;
1502,0,1,0;
1504 6578,0 0,1 0,0;1504 6578,0 0,0 1,0;
6578 6579,0 0,1 0,0;6578 6579,0 0,0 1,0;
6579 6580,0 0,1 0,0;6579 6580,0 0,0 1,0;
6580 6581,0 0,1 0,0;6580 6581,0 0,0 1,0;
6581 6582,0 0,1 0,0;6581 6582,0 0,0 1,0;
6582 6583,0 0,1 0,0;6582 6583,0 0,0 1,0;
6583 6584,0 0,1 0,0;6583 6584,0 0,0 1,0;
6584 6585,0 0,1 0,0;6584 6585,0 0,0 1,0;
6585 6586,0 0,1 0,0;6585 6586,0 0,0 1,0;
6586 6587,0 0,1 0,0;6586 6587,0 0,0 1,0;
6587 6588,0 0,1 0,0;6587 6588,0 0,0 1,0;
6588 6589,0 0,1 0,0;6588 6589,0 0,0 1,0;
6589 6590,0 0,1 0,0;6589 6590,0 0,0 1,0;
6590 6591,0 0,1 0,0;6590 6591,0 0,0 1,0;
6591 6592,0 0,1 0,0;6591 6592,0 0,0 1,0;
6592 6593,0 0,1 0,0;6592 6593,0 0,0 1,0;
6593 6594,0 0,1 0,0;6593 6594,0 0,0 1,0;
6594 6595,0 0,1 0,0;6594 6595,0 0,0 1,0;
6595 6596,0 0,1 0,0;6595 6596,0 0,0 1,0;
6596 6597,0 0,1 0,0;6596 6597,0 0,0 1,0;
6597 6598,0 0,1 0,0;6597 6598,0 0,0 1,0;
6598 6599,0 0,1 0,0;6598 6599,0 0,0 1,0;
6599 6600,0 0,1 0,0;6599 6600,0 0,0 1,0;
6600 6601,0 0,1 0,0;6600 6601,0 0,0 1,0;
6601 6602,0 0,1 0,0;6601 6602,0 0,0 1,0;
